,0,1,2,3,4,5,6,7,8,date
166,0.14632757586411446,0.2580516125994573,0.26011327830050524,0.2886786224469627,0.24742663646728913,0.27642845819811646,0.301835424700643,0.26507282602914733,0.40599597852577196,2020-03-08
167,0.15385728835064708,0.26827601797358686,0.26803288663224856,0.29006851662535893,0.2545791343223019,0.28252385131779867,0.3049631181741175,0.2710084042856869,0.41727706279184446,2020-03-15
168,0.16367724481279938,0.28258080731727464,0.28087978844803974,0.29664863115773155,0.26615868358285094,0.29457127942503786,0.3137413631616245,0.28468300179649775,0.4372725371832321,2020-03-22
169,0.17523143011812442,0.30051572023649464,0.29834519183190694,0.308863697543845,0.2817936705536553,0.3118844849267898,0.32810585755854005,0.3062689428570928,0.46572487298321763,2020-03-29
170,0.1874914522739181,0.32095190435406645,0.3189549268471517,0.32633285408107726,0.3001296086470982,0.33377139873671224,0.34700756108744396,0.3340923109297603,0.5009068117135622,2020-04-05
171,0.19941526316179536,0.34274088961424043,0.34120113319233564,0.3486513716730331,0.3197835970222933,0.35952342057621167,0.36936896529353114,0.3664258157851947,0.5410486059088879,2020-04-12
172,0.20996160779212808,0.3647343154078179,0.3635769718375189,0.37541368609963516,0.3393733125327674,0.38790399347982824,0.3941121271109254,0.40154261088674836,0.5843801929563504,2020-04-19
173,0.21832998293095193,0.3858170432841566,0.3848856075247351,0.4059607339568076,0.3576917893658701,0.4170505572940025,0.4200271786413367,0.43785053121771944,0.6290358482145586,2020-04-26
174,0.22429802663761755,0.4049537144879335,0.40467464808913955,0.4390246988713137,0.373953164830251,0.445064232835803,0.44558744767897623,0.47408083597865425,0.6729201242359363,2020-05-03
175,0.22772837806748114,0.42112069985591616,0.42260115294729395,0.47324826269902975,0.38743348882799655,0.47004692638791273,0.46921968393469116,0.5090123357442345,0.713903798628048,2020-05-10
176,0.22848367637589848,0.43329437022487066,0.438322181515758,0.5072741072958286,0.397408811261192,0.49060871139414985,0.48935063711932636,0.5414238410891384,0.7498576489984543,2020-05-17
177,0.22650546312470227,0.4406495694290756,0.45152327501781087,0.5397806066643216,0.40326398376836603,0.5067417025923586,0.5045837424253656,0.5701092959425845,0.7788839617530485,2020-05-24
178,0.22238204037411918,0.4439880181056878,0.4621234391340313,0.5697387021905751,0.4052757023364004,0.5186707452727699,0.5149707202784743,0.59398669185616,0.8009826935016644,2020-05-31
179,0.21701850326423133,0.4449083057702339,0.4701560339693154,0.5962626391926377,0.40415750181071564,0.5266206847256134,0.5212726831291367,0.6120347807841618,0.8170833084383955,2020-06-07
180,0.2113221177489934,0.44501448245529696,0.47565520323838695,0.6184676449739076,0.4006259104602458,0.5308858380566703,0.5242556045127108,0.6232327310394927,0.8281216401766398,2020-06-14
181,0.20619546115114748,0.44589728442734433,0.47864841107925804,0.6354624024183488,0.395393555093025,0.5322330401059472,0.5246851464818106,0.6265805700662899,0.8350253565717692,2020-06-21
182,0.20231062998599691,0.44849297814591776,0.4788347711660049,0.6460338879230336,0.3889812769366704,0.5316258933123267,0.5233116594146723,0.622103705465801,0.8383207182414993,2020-06-28
183,0.20000899267503178,0.45279869958890473,0.4754422311600262,0.6485074456373954,0.3816347147837809,0.5300286483427422,0.5208635222250254,0.6112989125794452,0.8379579870814509,2020-07-05
184,0.19960635627262505,0.45873900106361354,0.4676623231667135,0.6411727410020552,0.37357823753605524,0.5283831812737746,0.5180674156924502,0.5957766860596847,0.8338429071036109,2020-07-12
185,0.20141852783314965,0.46623843487735256,0.4546865792914585,0.6223194394576339,0.36503621409519216,0.5271657099685589,0.5156500205965266,0.5771475205589817,0.825881222319967,2020-07-19
186,0.20545947581245225,0.47503068206922605,0.4360034776626557,0.5908293266688407,0.35621014904204334,0.5264124704730041,0.5141791769881001,0.5571853725795746,0.8139123107729203,2020-07-26
187,0.21036740488893016,0.4839794429063864,0.41245496009525007,0.5482830398063641,0.3471973326370552,0.5261424647012145,0.513498737588219,0.5384092487697567,0.7974730580554024,2020-08-02
188,0.21438876453515426,0.49170068653966453,0.38526837355425503,0.4970297266998848,0.33806537962282124,0.5263741049700592,0.5132463963208697,0.5235503123108728,0.7760142136127431,2020-08-09
189,0.21576997587672017,0.49681036419434155,0.3556710928921742,0.43941859078766576,0.32888190259464645,0.527024619277304,0.513059832192615,0.5153397417356786,0.7489865206575543,2020-08-16
190,0.2128365852080436,0.4979778615076594,0.32490060329358567,0.3778372565933197,0.3197168409903408,0.5277961835667858,0.5125875459830957,0.5163396644356896,0.7159042620897833,2020-08-23
191,0.2053641444572546,0.4948517746453621,0.2943796664951963,0.31537743295446397,0.31068277472218453,0.5283634655337397,0.5116763525124007,0.526014266770001,0.6774461152236297,2020-08-30
192,0.19439836696819707,0.4879384588068457,0.2656933409326212,0.2557475854359066,0.30192963547831336,0.5284011328734007,0.5103467837479971,0.5411140317326679,0.6353107319328867,2020-09-06
193,0.18102792456817338,0.4777732796989915,0.24043217412338994,0.20267703910372453,0.29360861823169054,0.5276013164068708,0.5086252469934394,0.5582976613994506,0.5912312609353737,2020-09-13
194,0.1663412595420067,0.46489171069670754,0.22018533904569282,0.15989208299871255,0.2858706711648873,0.5257469227763548,0.5065378712464282,0.5742249735874803,0.5469406247458076,2020-09-20
195,0.15131455895032203,0.4498818790392242,0.20586980533407354,0.12963427139426398,0.2787460523340164,0.5226502617686039,0.5039746830885682,0.5861014271584646,0.5040611237406576,2020-09-27
196,0.13663119720449138,0.43346925717723134,0.19664913075923715,0.11027229541838557,0.27195020508684126,0.5181236582556739,0.5004706921362303,0.5925557608342892,0.46392650547758957,2020-10-04
197,0.12292740551117158,0.4164014303131636,0.1914045715770508,0.09955131036289472,0.26514788720722976,0.5119759069720384,0.49550374982798073,0.5924458631839762,0.4278240601476148,2020-10-11
198,0.11083941507701954,0.3994259836494556,0.1890173840433817,0.09521647151960899,0.25800385647904983,0.503964758457984,0.4885517076023856,0.5846296227765481,0.3970410779417448,2020-10-18
