,0,1,2,3,4,date
129,0.8995774406427238,0.8952200652536741,0.901735470666637,0.897324309389654,0.890152852293908,2019-06-23
130,0.8931019557582618,0.8884789667367242,0.8961119137898856,0.891302089877509,0.8841033446798251,2019-06-30
131,0.8849988540665652,0.8801735600072299,0.8888873909892352,0.8838097804904085,0.8766879256852078,2019-07-07
132,0.8765847555327967,0.871563529853597,0.8816758021052044,0.8760931246602542,0.8689411346482081,2019-07-14
133,0.8691762775046792,0.863908558033623,0.8759327529894265,0.8693978635464332,0.861897507668996,2019-07-21
134,0.8640518371634722,0.8584269296179207,0.8720372011235834,0.8649332839398316,0.8565620607062067,2019-07-28
135,0.8616948328324768,0.8554753850814861,0.869919762055827,0.8631499871831898,0.8533254388561865,2019-08-04
136,0.8618374813208438,0.8545966258770138,0.8695095743237702,0.8637817230905115,0.8519977927654149,2019-08-11
137,0.8641825755826522,0.8553014674672427,0.8707285719452064,0.8665341623296923,0.8523665350546866,2019-08-18
138,0.8684328495215867,0.8571007044466115,0.8732494785446315,0.8711129073846612,0.8542190353667587,2019-08-25
139,0.874099844146377,0.8594375641939997,0.8764380881871848,0.8770027952384498,0.857203509397861,2019-09-01
140,0.8800790579335904,0.86153756579649,0.8796412893138135,0.8829773344629601,0.8605198049820226,2019-09-08
141,0.8851421517068376,0.8625824643435869,0.8822059702866314,0.8876670414886165,0.863277638475627,2019-09-15
142,0.8880607862897296,0.8617540149247955,0.8834519801557459,0.8897024327458435,0.864586726235058,2019-09-22
143,0.8876269668321403,0.858262588440019,0.882595611322687,0.8877540359860243,0.8635689835065274,2019-09-29
144,0.8829108154826415,0.8517097480655907,0.8788283686551565,0.8810393535005228,0.8595130903915994,2019-10-06
145,0.8731838508607601,0.841980336116865,0.8713417570208557,0.8691719753515709,0.85182848859039,2019-10-13
146,0.8577220889495059,0.828965520785956,0.8593820157867194,0.8517743365958941,0.8399273165176143,2019-10-20
147,0.8358035058714828,0.8125570248175108,0.8429868204443359,0.8284705342460484,0.8232230601726757,2019-10-27
148,0.8073010719976469,0.792814903644492,0.8227893035811723,0.7993891468134715,0.8015382606758807,2019-11-03
149,0.7735165769543283,0.7702034468366458,0.7994371391294273,0.765870214738143,0.7756777641611965,2019-11-10
150,0.7359618822034183,0.7452463763984308,0.773577997188091,0.7294318933826157,0.7465908399403463,2019-11-17
151,0.6961488492068083,0.7184674143343057,0.7458587644360378,0.6915923381094424,0.7152267573250535,2019-11-24
152,0.655590229527495,0.6903924027891426,0.716924593774618,0.6538463924382373,0.6825362339674862,2019-12-01
153,0.6158072140191629,0.6615672855357537,0.6874204056890513,0.6174678739648899,0.6494837196295152,2019-12-08
154,0.5783256508008293,0.6325490995321955,0.6579911206645578,0.5836086260092236,0.6170412422073396,2019-12-15
155,0.544671436833139,0.6038949980728696,0.6292787407145577,0.5534192127236155,0.5861809090704946,2019-12-22
156,0.5163634176458252,0.5761620174741582,0.6019034966404846,0.5280441536449805,0.5578726552660983,2019-12-29
157,0.4942480536296993,0.5498960396807067,0.5764757817616493,0.5080515874793898,0.5328792752865363,2020-01-05
158,0.4779533962518143,0.5256227341350143,0.5536059412634058,0.4929652105335651,0.5115882104437799,2020-01-12
